user_id,book_id,rating,afinidad
U_0242,ZTtDEAAAQBAJ,2.8,0.037
U_0243,P6_ZAAAAMAAJ,3.6,0.092
U_0243,n9FOAAAAMAAJ,3.8,0.092
U_0243,dyXCMgEACAAJ,4.0,0.158
U_0243,0mUTDxfv6BgC,3.3,0.083
U_0243,BWgIFhncP2sC,3.4,0.158
U_0243,pWvEjwEACAAJ,3.3,0.044
U_0243,0Pr7aMRxLZ8C,3.9,0.073
U_0243,DHwmDQAAQBAJ,3.4,0.032
U_0243,oSYnQRVTKoAC,3.2,0.073
U_0243,jHtA0QEACAAJ,3.6,0.041
U_0243,ZAr2xgEACAAJ,3.2,0.039
U_0243,PQibPwAACAAJ,3.7,0.061
U_0243,U60gzgEACAAJ,3.2,0.018
U_0243,Tj86zgEACAAJ,3.7,0.041
U_0243,SHzsEAAAQBAJ,3.2,0.063
U_0243,vwt6of7puqwC,3.6,0.158
U_0243,rygf6axAH7UC,3.3,0.083
U_0244,omSBEQAAQBAJ,2.7,0.155
U_0244,k5qgGcZVOugC,2.6,0.132
U_0244,nevaAAAAMAAJ,2.6,0.056
U_0244,OGo9PgAACAAJ,2.4,0.068
U_0244,Gci_x8vYZbUC,2.7,0.048
U_0244,vc6kDwAAQBAJ,2.4,0.132
U_0244,2H6A_c8fMbsC,2.9,0.132
U_0244,yKZBzQEACAAJ,2.4,0.155
U_0244,OC9aAAAAYAAJ,2.4,0.06
U_0244,SVR2cjWptCAC,3.2,0.155
U_0244,7cTbDwAAQBAJ,2.9,0.003
U_0244,n3t4b6GUlhAC,2.8,0.132
U_0244,Tj86zgEACAAJ,2.8,0.022
U_0244,erAk0AEACAAJ,2.8,0.022
U_0244,2V1tHqi4hLEC,3.3,0.132
U_0244,ty3lHncLD48C,3.0,0.155
U_0244,_6lJEAAAQBAJ,3.3,0.155
U_0244,-izJbBJtfV0C,2.7,0.068
U_0244,t7C8j6Im59EC,2.4,0.051
U_0244,mmeAEQAAQBAJ,2.4,0.155
U_0244,2gKZBAAAQBAJ,2.9,0.155
U_0245,f2v68ta2PMEC,2.7,0.091
U_0245,Yb4lzgEACAAJ,2.6,0.177
U_0245,tVZLllvC72IC,2.5,0.052
U_0245,UPOqxAEACAAJ,2.9,0.177
U_0245,Mt90K-0Jty4C,2.9,0.024
U_0246,bXosQQAACAAJ,2.8,0.082
U_0246,07KIj2s9GzYC,2.6,0.023
U_0246,Vk1EcQsbDkoC,2.7,0.181
U_0246,FGFy2Pl_LSUC,3.0,0.006
U_0246,0l0qYqPyGKsC,3.2,0.041
U_0246,35SA8u4QpacC,3.2,0.181
U_0246,axCM5xaDKZ0C,2.4,0.011
U_0246,FTK3NXqSWSAC,3.3,0.052
U_0246,ZiHiJwAACAAJ,3.0,0.041
U_0246,vwt6of7puqwC,3.1,0.181
U_0246,HS7rwAEACAAJ,2.8,0.082
U_0246,RNmODAAAQBAJ,3.0,0.042
U_0246,inZhHuo89T8C,3.3,0.118
U_0246,XKFDWoh1EdwC,2.8,0.118
U_0246,435JAQAAIAAJ,2.8,0.118
U_0246,U4ArAQAAMAAJ,2.9,0.042
U_0247,7IRVewAACAAJ,2.9,0.202
U_0247,Tj86zgEACAAJ,3.1,0.034
U_0247,qKL9if9wl_UC,2.6,0.017
U_0247,Vnl9AAAAMAAJ,2.7,0.015
U_0247,OHqsQwFrKO0C,2.5,0.045
U_0248,ZiHiJwAACAAJ,4.0,0.049
U_0248,xxbSBQAAQBAJ,4.7,0.125
U_0248,HLNSDwAAQBAJ,3.9,0.053
U_0248,n4GmAwAAQBAJ,4.3,0.009
U_0248,FSGPEAAAQBAJ,4.1,0.013
U_0248,2GQ9PgAACAAJ,3.9,0.013
U_0248,JYMLR4gzSR8C,4.0,0.146
U_0248,dHTAtBO5jeIC,4.1,0.043
U_0249,lymJEAAAQBAJ,3.6,0.137
U_0249,erAk0AEACAAJ,3.4,0.036
U_0249,FGFy2Pl_LSUC,3.4,0.042
U_0249,GHMnz8G0GTcC,3.1,0.062
U_0249,i1RuDwAAQBAJ,3.6,0.062
U_0249,BcRqAAAAMAAJ,3.2,0.05
U_0249,bRLUCwAAQBAJ,3.1,0.062
U_0249,VLs-iGcK8pQC,3.1,0.053
U_0249,npDx7Bp0ZtwC,3.4,0.031
U_0250,FoyhSrj6RFsC,3.3,0.137
U_0250,0VqxBgAAQBAJ,2.9,0.057
U_0250,A_1aAAAAMAAJ,2.5,0.035
U_0250,nUtiAAAAMAAJ,2.7,0.035
U_0250,dg7X0AEACAAJ,2.6,0.055
U_0250,OpoPLEtHBkEC,2.9,0.088
U_0250,lrUqYRMF30EC,2.5,0.047
U_0250,dyXCMgEACAAJ,3.1,0.137
U_0250,1h3SQ-HREekC,3.0,0.088
U_0250,d8ONBQAAQBAJ,2.8,0.153
U_0251,ua5XSmTrqjgC,3.9,0.026
U_0251,LXPrLcFdIPwC,3.7,0.062
U_0251,iYrf0eWxx_AC,3.5,0.062
U_0251,J3t9AgAAQBAJ,3.5,0.093
U_0251,62IkHgAACAAJ,3.0,0.02
U_0251,3kTCn5KmnFUC,4.1,0.068
U_0251,PUElhNMR-9QC,3.4,0.131
U_0251,GHcl9VeXbK0C,3.5,0.042
U_0251,9iXsIAND7KQC,3.8,0.068
U_0251,MFaW0YdVOZQC,3.8,0.093
U_0251,JqB6Qy9z3TcC,4.3,0.11
U_0251,sruDQgAACAAJ,3.7,0.052
U_0251,5PP_5-5onKIC,3.8,0.068
U_0251,T9zgLqjIircC,3.7,0.065
U_0251,mmcQAQAAIAAJ,3.4,0.003
U_0251,4FTHkQEACAAJ,3.8,0.131
U_0251,MxIUDAAAQBAJ,3.2,0.11
U_0252,VwWwQgAACAAJ,4.0,0.065
U_0252,AGuA58sHm-kC,4.0,0.015
U_0252,k0k_PgAACAAJ,3.6,0.01
U_0252,CQ0QuhLX7pIC,3.8,0.086
U_0252,reNohFsTpEEC,3.2,0.043
U_0253,Nq5aAAAAMAAJ,3.4,0.061
U_0253,_W6WBgAAQBAJ,3.4,0.096
U_0253,tMbCQ7CM9wAC,3.5,0.139
U_0253,B6eQBQAAQBAJ,3.1,0.025
U_0253,8-IUHqDKDUUC,4.3,0.29
U_0253,5rwAAAAACAAJ,3.6,0.039
U_0253,5vSKa34nVYUC,3.7,0.025
U_0253,oRgZyxrB6ZEC,3.3,0.025
U_0253,nWko0AEACAAJ,3.8,0.052
U_0253,AGuA58sHm-kC,3.6,0.042
U_0254,Mmtn9-YpF6EC,2.5,0.1
U_0254,vc6kDwAAQBAJ,2.1,0.033
U_0254,D3R4AAAAIAAJ,3.2,0.1
U_0254,BV8lEAAAQBAJ,2.6,0.02
U_0254,ddlN5vNGcpwC,3.0,0.123
U_0254,uwxBYgEACAAJ,2.9,0.131
U_0254,00rsK2Y98gQC,1.8,0.006
U_0254,sruDQgAACAAJ,2.8,0.096
U_0254,Ts8sVWGnF-sC,1.9,0.096
U_0254,rp1ZwCiPMzoC,2.7,0.123
U_0254,yxhpPgAACAAJ,3.1,0.131
U_0254,rQ48mioxnxMC,2.6,0.051
U_0254,IbcH0QEACAAJ,2.8,0.131
U_0254,u51FeU6_YFgC,2.4,0.123
U_0254,2GQ9PgAACAAJ,2.7,0.04
U_0254,VYI3bNt2ssEC,2.1,0.029
U_0254,Vk1EcQsbDkoC,1.9,0.001
U_0254,UGlRAAAAYAAJ,2.8,0.1
U_0254,waL9JN862yQC,2.4,0.019
U_0254,eMqEAAAAIAAJ,2.4,0.033
U_0254,poenY6QMq8UC,2.2,0.033
U_0255,n565nAEACAAJ,2.6,0.043
U_0255,TNyoCwAAQBAJ,2.7,0.014
U_0255,IJyyDQAAQBAJ,3.2,0.151
U_0255,2bTTRDkTB4sC,3.0,0.069
U_0255,dHTAtBO5jeIC,3.3,0.069
U_0255,g2duBAAAQBAJ,3.0,0.054
U_0255,YYwazgEACAAJ,3.0,0.151
U_0255,NqyJ8nCyUtoC,2.7,0.09
U_0255,NGv8ndfpxqIC,3.4,0.035
U_0255,RzZurrDT_6EC,2.7,0.099
U_0255,2yifhpg_u5AC,2.6,0.014
U_0255,xvH0swEACAAJ,3.6,0.026
U_0255,1IoVAyIbtfMC,3.2,0.02
U_0255,jCWUtgAACAAJ,3.4,0.018
U_0255,0CskCpSei1UC,2.5,0.09
U_0255,3Tv4aTj6zl4C,2.4,0.09
U_0255,uJRAAQAAIAAJ,3.2,0.058
U_0255,iEc8PgAACAAJ,3.2,0.02
U_0255,uaBUIGS551cC,3.7,0.043
U_0256,lgUhtwEACAAJ,4.0,0.082
U_0256,jVldEQAAQBAJ,3.9,0.023
U_0256,fVXhWW7ZRkwC,3.5,0.054
U_0256,qjFlYdAhCiAC,3.3,0.118
U_0257,qKL9if9wl_UC,2.6,0.024
U_0257,a9VxKgui0mEC,2.4,0.009
U_0257,dPs8xPp_66QC,2.2,0.021
U_0257,n31_EQAAQBAJ,3.1,0.029
U_0257,8IcHTwEACAAJ,2.7,0.091
U_0257,JxlrPwAACAAJ,2.9,0.104
U_0257,iLVdjwEACAAJ,2.8,0.091
U_0257,XRx14F6czVIC,2.9,0.104
U_0258,fW7ZAAAAMAAJ,3.2,0.04
U_0258,mWuHAAAAMAAJ,2.9,0.076
U_0258,aMokDwAAQBAJ,3.2,0.076
U_0258,1h3SQ-HREekC,3.7,0.076
U_0258,LnZTAAAAMAAJ,3.3,0.018
U_0258,-BSzDo0oYhcC,2.9,0.058
U_0258,k2GiRwnAl9cC,3.4,0.07
U_0258,sruDQgAACAAJ,3.5,0.058
U_0258,wnpvAAAACAAJ,3.3,0.017
U_0258,p68eEAAAQBAJ,3.3,0.076
U_0258,hsDtAAAAMAAJ,3.3,0.076
U_0258,z5kv7iMeePwC,3.4,0.097
U_0259,8YX2QwGgD8AC,3.2,0.079
U_0259,e8IPDgAAQBAJ,3.7,0.079
U_0259,5EnI2B7dabQC,3.7,0.239
U_0259,Sjr2DwAAQBAJ,3.9,0.06
U_0259,yVt0swEACAAJ,3.4,0.015
U_0259,5vSKa34nVYUC,4.0,0.239
U_0259,kJg-DwAAQBAJ,3.2,0.049
U_0259,Q2RxAAAAIAAJ,3.5,0.048
U_0259,gxGZ7nirlikC,3.9,0.239
U_0259,d8ONBQAAQBAJ,3.4,0.079
U_0259,TrprUAGzVa0C,3.7,0.152
U_0259,-S2LmAEACAAJ,3.5,0.069
U_0259,Mo7D3Je7_DMC,3.1,0.07
U_0259,ghKyLjIU4-QC,4.0,0.239
U_0259,9CATRvUh3m4C,3.2,0.045
U_0259,HpgNSVS6fUYC,3.4,0.06
U_0259,vwt6of7puqwC,3.3,0.045
U_0259,dVvUp21om9EC,3.4,0.028
U_0259,MPyDuQ0L-LoC,3.3,0.152
U_0259,0mpRs7nnKFoC,3.6,0.239
U_0259,7pzVCQAAQBAJ,3.6,0.06
U_0259,NqyJ8nCyUtoC,3.5,0.239
U_0259,90k8DwAAQBAJ,3.3,0.07
U_0259,HZFBWfxTeksC,3.6,0.07
U_0259,3WeLoAOXRpMC,3.4,0.018
U_0259,teFVCgAAQBAJ,3.6,0.049
U_0259,BLCCGfcc_CQC,4.3,0.239
U_0259,IEsSJwTJztAC,3.4,0.007
U_0260,-S2LmAEACAAJ,3.0,0.171
U_0260,HpHbWn2sTroC,2.9,0.097
U_0260,qMikAwAAQBAJ,3.1,0.086
U_0260,4VjeBAAAQBAJ,2.6,0.097
U_0260,GNYS9ERL7I8C,2.8,0.017
U_0260,RZGKEAAAQBAJ,2.9,0.03
U_0260,J3t9AgAAQBAJ,2.6,0.03
U_0260,k2GiRwnAl9cC,2.9,0.097
U_0260,wPJ-swEACAAJ,3.1,0.061
U_0260,afSBdDkZTgkC,3.3,0.062
U_0260,_6lJEAAAQBAJ,3.3,0.073
U_0260,1vckDQAAQBAJ,3.1,0.025
U_0260,HS7rwAEACAAJ,2.8,0.171
U_0260,0c59AAAAMAAJ,2.7,0.063
U_0260,nxC1wF3_IEAC,2.3,0.073
U_0261,BV8lEAAAQBAJ,3.3,0.081
U_0261,OHqsQwFrKO0C,2.7,0.006
U_0261,fIPEYWRjjZ4C,3.3,0.11
U_0261,nUtiAAAAMAAJ,3.2,0.039
U_0261,_6lJEAAAQBAJ,3.6,0.042
U_0261,7bD5nltcGfMC,3.5,0.073
U_0261,JPQ8DAAAQBAJ,2.7,0.027
U_0261,fW7ZAAAAMAAJ,3.0,0.028
U_0262,T6uOJgAACAAJ,1.7,0.059
U_0262,WM2QDAAAQBAJ,2.1,0.043
U_0262,U60gzgEACAAJ,1.8,0.173
U_0262,84vD69aw4jkC,1.9,0.103
U_0262,ABExGQAACAAJ,1.7,0.103
U_0262,UPOqxAEACAAJ,1.7,0.173
U_0262,JaPyoQEACAAJ,2.0,0.173
U_0262,c5FN5zBLKr8C,2.1,0.044
U_0262,G3KPEAAAQBAJ,1.7,0.046
U_0262,4pUFDgAAQBAJ,2.7,0.179
U_0262,s5ulrjc71nIC,1.7,0.059
U_0262,rQ48mioxnxMC,2.2,0.173
U_0262,8-IUHqDKDUUC,2.2,0.103
U_0262,vZ9ZAAAAYAAJ,1.2,0.059
U_0262,5S3NBgAAQBAJ,1.4,0.043
U_0262,h5ZCPgAACAAJ,1.6,0.055
U_0262,lIhjDwAAQBAJ,1.8,0.006
U_0263,TKgOAQAAMAAJ,2.9,0.023
U_0263,045nFy6ZETYC,2.8,0.019
U_0263,vR9iQgAACAAJ,3.0,0.118
U_0263,i51DCgAAQBAJ,2.8,0.133
U_0263,-_6Z2_JdZdwC,2.7,0.09
U_0263,0zWbv25MEzkC,2.8,0.043
U_0263,oXbLDwAAQBAJ,3.2,0.057
U_0263,uQvYtm-EPTEC,3.3,0.133
U_0264,Kkc-0AEACAAJ,3.0,0.062
U_0264,z5kv7iMeePwC,3.1,0.082
U_0264,JU4jAAAAYAAJ,3.2,0.033
U_0264,UUKgAQAACAAJ,3.7,0.059
U_0264,q84aaMuvup4C,2.6,0.062
U_0264,IdAmDwAAQBAJ,3.3,0.082
U_0264,BUzToQEACAAJ,3.0,0.022
U_0265,UPOqxAEACAAJ,2.3,0.063
U_0265,pxtcAAAAMAAJ,2.3,0.208
U_0265,MyIukohIVRwC,2.8,0.208
U_0265,n3t4b6GUlhAC,2.6,0.065
U_0265,npDx7Bp0ZtwC,2.8,0.062
U_0266,u-GNHFScLgUC,3.3,0.048
U_0266,qjFlYdAhCiAC,3.5,0.126
U_0266,yfnbDQAAQBAJ,3.9,0.109
U_0266,LPllAAAAMAAJ,4.1,0.08
U_0266,O93ctgAACAAJ,3.6,0.09
U_0266,SgH8AwAAQBAJ,3.9,0.109
U_0266,TmDhCwAAQBAJ,4.4,0.09
U_0266,dSvnj7Y46hwC,4.2,0.107
U_0266,xFIN97PzxxYC,4.2,0.107
U_0266,teFVCgAAQBAJ,4.2,0.154
U_0266,sWPBQQ5vl2MC,3.6,0.109
U_0266,d2WZDgAAQBAJ,4.4,0.154
U_0266,h5ZCPgAACAAJ,3.8,0.154
U_0266,EjRyDwAAQBAJ,3.7,0.023
U_0266,YIFpP7nvrNAC,3.8,0.154
U_0266,N8LS0b0_bvUC,4.2,0.109
U_0266,90E8S6F-M7EC,4.5,0.154
U_0266,MyIukohIVRwC,3.7,0.08
U_0266,jLRKDwAAQBAJ,3.9,0.109
U_0267,tcVTC9XJN-8C,2.8,0.094
U_0267,IU18-v_3Tm4C,2.7,0.091
U_0267,tV7-zgEACAAJ,1.8,0.037
U_0267,rVjOh08C6KIC,2.4,0.074
U_0267,GHcl9VeXbK0C,2.6,0.078
U_0268,Mo7D3Je7_DMC,2.6,0.043
U_0268,JelhEQAAQBAJ,3.0,0.009
U_0268,gP3UiUyOTugC,2.8,0.015
U_0268,A-XYCwAAQBAJ,2.7,0.044
U_0268,T6uOJgAACAAJ,2.7,0.015
U_0268,J9XOHAAACAAJ,3.3,0.073
U_0268,gLFlHg41M2cC,3.5,0.044
U_0268,t7C8j6Im59EC,2.6,0.009
U_0268,4eYotH2UnlwC,2.9,0.087
U_0268,Y_VuDwAAQBAJ,2.7,0.044
U_0268,-113swEACAAJ,2.8,0.044
U_0268,RzZurrDT_6EC,2.5,0.015
U_0268,Qf5QEAAAQBAJ,2.6,0.024
U_0269,2TqOXHLNG1YC,3.3,0.052
U_0269,HS7rwAEACAAJ,3.2,0.139
U_0269,01N88IPrDnYC,3.5,0.08
U_0269,sZZ7xHC3-JIC,3.2,0.034
U_0269,tiq0ZTidIuoC,3.4,0.058
U_0269,60TnngEACAAJ,3.5,0.191
U_0269,-1zezQEACAAJ,2.5,0.014
U_0269,KguJFHdmP6MC,3.3,0.052
U_0269,SVR2cjWptCAC,3.5,0.052
U_0269,8yhFDwAAQBAJ,2.9,0.059
U_0269,3T_6_VUzlRMC,2.7,0.016
U_0269,SHzsEAAAQBAJ,2.9,0.059
U_0269,KYebDwAAQBAJ,3.5,0.016
U_0269,ZmZkBm-AqwIC,3.4,0.191
U_0269,3J6OijlYquwC,3.6,0.052
U_0269,ZRY3PAAACAAJ,2.9,0.139
U_0269,xHwFAQAAIAAJ,3.2,0.034
U_0269,TKgOAQAAMAAJ,3.4,0.084
U_0269,sb9yPwAACAAJ,3.2,0.084
U_0270,lgUhtwEACAAJ,3.9,0.021
U_0270,OBkXAQAAIAAJ,3.9,0.05
U_0270,HpHbWn2sTroC,3.7,0.028
U_0270,zHYO1Fh9_JMC,3.2,0.031
U_0270,4zxAA5SpwJcC,3.3,0.084
U_0270,iYrf0eWxx_AC,3.7,0.052
U_0271,wpA-FI_MIB4C,2.3,0.031
U_0271,D3R4AAAAIAAJ,3.1,0.036
U_0271,vwt6of7puqwC,2.5,0.094
U_0271,uqJfitfIvmgC,2.4,0.044
U_0272,FSGPEAAAQBAJ,3.9,0.026
U_0272,MyIukohIVRwC,3.4,0.023
U_0272,npDx7Bp0ZtwC,3.9,0.119
U_0272,1E6jPPtS854C,2.9,0.023
U_0273,YIFpP7nvrNAC,2.9,0.043
U_0273,0Pr7aMRxLZ8C,3.4,0.034
U_0273,3tvDNQAACAAJ,3.5,0.019
U_0273,3kTCn5KmnFUC,3.6,0.015
U_0273,4TtmtWzIIpsC,3.2,0.056
U_0273,a9VxKgui0mEC,2.8,0.063
U_0273,4VjeBAAAQBAJ,2.8,0.034
U_0274,LPllAAAAMAAJ,3.0,0.042
U_0274,FqK0DgAAQBAJ,2.5,0.013
U_0274,0Pr7aMRxLZ8C,3.0,0.007
U_0274,q2ONDAEACAAJ,2.7,0.077
U_0274,ZAr2xgEACAAJ,2.5,0.024
U_0274,_nXNDgAAQBAJ,2.7,0.008
U_0274,hJtPEAAAQBAJ,2.4,0.018
U_0274,afSBdDkZTgkC,3.3,0.064
U_0274,bl_cDAAAQBAJ,3.5,0.208
U_0275,TKgOAQAAMAAJ,3.6,0.094
U_0275,RoYeUwZV8uAC,2.8,0.034
U_0275,_rTZCwAAQBAJ,3.1,0.094
U_0275,yKZBzQEACAAJ,2.9,0.046
U_0275,5rwAAAAACAAJ,3.4,0.057
U_0275,FSGPEAAAQBAJ,3.6,0.018
U_0275,nUtiAAAAMAAJ,3.5,0.095
U_0275,nIGWF80AZpwC,3.3,0.095
U_0275,8SgYAAAAIAAJ,2.9,0.095
U_0275,VJ0sDgAAQBAJ,3.5,0.05
U_0275,8rFnC58v-S8C,3.2,0.044
U_0275,3QTXAQAAQBAJ,3.4,0.046
U_0276,ddqzBU1EgXkC,3.2,0.064
U_0276,ig1NfvdjQgIC,3.3,0.093
U_0276,HrKeslgGOfMC,3.3,0.031
U_0276,oLr2iVoNENAC,3.1,0.031
U_0276,m7pXjwEACAAJ,3.5,0.006
U_0277,LeqhDwAAQBAJ,2.8,0.043
U_0277,2nvOJmqNqGMC,2.9,0.051
U_0277,JU4jAAAAYAAJ,3.3,0.154
U_0277,wca9BwAAQBAJ,3.0,0.085
U_0277,OqW7183UykkC,3.1,0.097
U_0277,hQONI55NRxsC,2.5,0.051
U_0277,fe-Z3OYQmLoC,3.0,0.043
U_0277,pJlQAgAAQBAJ,2.9,0.043
U_0277,ySpFz9HNFHkC,2.5,0.085
U_0277,yeiuyh1VsBEC,3.0,0.078
U_0278,in7WfOJL3VsC,3.0,0.013
U_0278,m7pXjwEACAAJ,3.5,0.009
U_0278,gP3UiUyOTugC,3.0,0.038
U_0278,v8DaAAAAMAAJ,3.4,0.034
U_0278,grNnCwAAQBAJ,3.2,0.008
U_0278,2f69mKhTDNQC,3.1,0.022
U_0278,52OYDwAAQBAJ,3.3,0.121
U_0279,IEsSJwTJztAC,3.0,0.033
U_0279,TrprUAGzVa0C,3.0,0.045
U_0279,Brwewt_HOeMC,3.0,0.07
U_0279,f36xnlfQyDwC,3.0,0.071
U_0279,p0xvDQq7hZ8C,3.6,0.115
U_0279,KguJFHdmP6MC,3.0,0.032
U_0279,ig1NfvdjQgIC,3.1,0.07
U_0280,odV-pwAACAAJ,3.8,0.045
U_0280,LkLpx-fxDMUC,3.3,0.109
U_0280,YDFRDwAAQBAJ,2.6,0.035
U_0280,L25EAQAACAAJ,3.9,0.035
U_0281,gvB1DQAAQBAJ,3.2,0.029
U_0281,reNohFsTpEEC,2.6,0.055
U_0281,EU4FMQAACAAJ,3.7,0.067
U_0281,MNQzLfn72BkC,3.4,0.067
U_0281,9JIZEQAAQBAJ,2.9,0.029
U_0281,wPJ-swEACAAJ,3.7,0.013
U_0281,vmEzVXLI1sMC,4.1,0.201
U_0281,CNkDAQAAIAAJ,3.3,0.204
U_0281,BsrkhbBb_ioC,4.0,0.201
U_0281,v3nZvQEACAAJ,3.6,0.201
U_0281,BQCUAAAACAAJ,3.6,0.092
U_0282,7pzVCQAAQBAJ,3.8,0.016
U_0282,uzqYkg9_kWMC,3.2,0.04
U_0282,CcH9EAAAQBAJ,4.2,0.027
U_0282,U6OgdLXPwvAC,3.9,0.015
U_0282,y5nztgAACAAJ,3.4,0.101
U_0282,8FXDwAEACAAJ,4.1,0.224
U_0282,QvtHgxGTApcC,3.8,0.009
U_0282,NOh8kgEACAAJ,3.9,0.092
U_0282,jCWUtgAACAAJ,4.2,0.006
U_0282,nxC1wF3_IEAC,3.3,0.065
U_0282,jVldEQAAQBAJ,4.1,0.061
U_0283,9VOHMgEACAAJ,2.2,0.034
U_0283,Qg20DQAAQBAJ,2.2,0.006
U_0283,Y72rtTlfGgAC,2.0,0.001
U_0283,jHtA0QEACAAJ,2.7,0.015
U_0283,VyuCDwAAQBAJ,2.5,0.383
U_0283,ytk1cvnR5McC,3.0,0.001
U_0283,HmD99eLenMwC,3.7,0.383
U_0283,2zUnXBLoN1gC,3.0,0.383
U_0283,sZZ7xHC3-JIC,2.9,0.162
U_0283,iWxdjwEACAAJ,2.8,0.101
U_0283,66jK6yjlYQ0C,2.6,0.001
U_0283,FKN8AgAAQBAJ,3.2,0.383
U_0283,DhRTBAAAQBAJ,2.6,0.017
U_0283,1ROJDwAAQBAJ,2.6,0.001
U_0283,KfZmAAAACAAJ,2.8,0.101
U_0283,CNkDAQAAIAAJ,2.1,0.013
U_0283,CnS7AAAAIAAJ,2.8,0.101
U_0283,gikJ68HbXh0C,3.1,0.162
U_0284,IuGHDQAAQBAJ,4.0,0.086
U_0284,xOnhG9tidGsC,3.8,0.08
U_0284,SGjOnk3-JooC,4.2,0.08
U_0284,PtT0C1rWniIC,3.6,0.086
U_0284,8-IUHqDKDUUC,4.2,0.034
U_0284,kJg-DwAAQBAJ,3.9,0.114
U_0284,SxPUCwAAQBAJ,3.6,0.002
U_0284,LxyyzgEACAAJ,3.7,0.043
U_0284,MyIukohIVRwC,3.9,0.088
U_0284,20KXzwEACAAJ,4.5,0.08
U_0284,poenY6QMq8UC,3.7,0.023
U_0284,Wk3hAAAAMAAJ,4.3,0.049
U_0285,37b8PQAACAAJ,2.3,0.138
U_0285,FD72ekYZqIkC,2.9,0.127
U_0285,ySpFz9HNFHkC,2.5,0.337
U_0285,qjFlYdAhCiAC,2.1,0.127
U_0285,LDDBAAAACAAJ,2.8,0.101
U_0285,QgzBqhbdlvUC,2.3,0.064
U_0285,uVnubbbLILUC,2.7,0.337
U_0285,Rj1FDe5IevYC,2.8,0.337
U_0285,rp1ZwCiPMzoC,2.9,0.337
U_0285,4eYotH2UnlwC,2.4,0.138
U_0285,fUzd7LeJpjYC,1.7,0.003
U_0285,vR9iQgAACAAJ,2.6,0.101
U_0285,uwxBYgEACAAJ,2.7,0.138
U_0285,Wk3hAAAAMAAJ,2.8,0.127
U_0285,QBOjAQAACAAJ,3.0,0.337
U_0285,Pnqx6B2lF60C,2.4,0.127
U_0285,As6czwEACAAJ,2.6,0.138
U_0285,8e-fPwAACAAJ,2.7,0.061
U_0285,VmHMo80IywQC,2.7,0.101
U_0286,eMqEAAAAIAAJ,3.0,0.068
U_0286,gxc4AAAACAAJ,3.8,0.256
U_0286,jLRKDwAAQBAJ,2.9,0.004
U_0286,jHtA0QEACAAJ,3.1,0.011
U_0286,VYI3bNt2ssEC,2.8,0.088
U_0286,CiCOAwAAQBAJ,2.7,0.068
U_0286,S7TQixYMzhEC,3.0,0.088
U_0286,UPOqxAEACAAJ,2.8,0.057
U_0286,mu4sGQV8X44C,3.0,0.06
U_0286,HXQzDwAAQBAJ,3.6,0.256
U_0286,klGC6xroFOwC,2.7,0.088
U_0286,U60gzgEACAAJ,2.8,0.057
U_0286,Gey5vgEACAAJ,3.6,0.256
U_0286,vR9iQgAACAAJ,3.3,0.077
U_0286,lDK3zgEACAAJ,3.3,0.011
U_0286,JxlrPwAACAAJ,3.1,0.057
U_0287,jLRKDwAAQBAJ,3.3,0.052
U_0287,n565nAEACAAJ,3.1,0.074
U_0287,GFkzAQAAMAAJ,3.4,0.067
U_0287,teFVCgAAQBAJ,3.5,0.026
U_0287,IEsSJwTJztAC,3.3,0.011
U_0287,MhHxCQAAQBAJ,3.6,0.05
U_0287,R2CXLuo9mzQC,3.7,0.069
U_0287,QgzBqhbdlvUC,3.2,0.014
U_0287,mWI7EAAAQBAJ,3.1,0.026
U_0287,Mw1BFNvpnXAC,3.6,0.069
U_0287,RzZurrDT_6EC,3.2,0.127
U_0287,K0NiQgAACAAJ,3.4,0.127
U_0287,lymJEAAAQBAJ,3.5,0.011
U_0287,5a1gDQAAQBAJ,3.2,0.045
U_0288,p7iFBAAAQBAJ,3.7,0.092
U_0288,BQCUAAAACAAJ,3.4,0.061
U_0288,U4ArAQAAMAAJ,3.2,0.029
U_0288,RCGpHZQZuDoC,3.4,0.218
U_0288,BZowiXIDJvQC,3.6,0.218
U_0288,jVldEQAAQBAJ,3.5,0.058
U_0288,Gci_x8vYZbUC,3.3,0.061
U_0288,fJQpDwAAQBAJ,2.7,0.092
U_0288,s5ulrjc71nIC,3.2,0.075
U_0288,Brwewt_HOeMC,3.2,0.045
U_0288,KS-6XrdalGkC,3.4,0.092
U_0288,mWI7EAAAQBAJ,3.1,0.106
U_0288,ua5XSmTrqjgC,3.6,0.0
U_0289,LXPrLcFdIPwC,3.1,0.063
U_0289,HZFBWfxTeksC,3.0,0.06
U_0289,zHqBzQEACAAJ,2.9,0.076
U_0289,EU4FMQAACAAJ,3.2,0.06
U_0289,13mAEAAAQBAJ,3.0,0.007
U_0289,n9FOAAAAMAAJ,3.4,0.198
U_0289,fIPEYWRjjZ4C,3.0,0.035
U_0289,bxahDwAAQBAJ,3.2,0.062
U_0289,jCWUtgAACAAJ,3.4,0.06
U_0289,D3R4AAAAIAAJ,3.8,0.198
U_0289,ABExGQAACAAJ,2.6,0.022
U_0289,n565nAEACAAJ,2.5,0.003
U_0289,UGlRAAAAYAAJ,3.4,0.198
U_0289,JxlrPwAACAAJ,2.9,0.063
U_0289,xvH0swEACAAJ,3.5,0.022
U_0289,L0LYzwEACAAJ,3.1,0.019
